FBtr0112921	1000	649	-840.307	-0.840307	-1.29477
FBtr0346898	1000	0	0	0	0
FBtr0346897	1000	0	0	0	0
FBtr0346900	1000	0	0	0	0
FBtr0346901	1000	0	0	0	0
FBtr0346899	1000	0	0	0	0
FBtr0346902	1000	0	0	0	0
FBtr0346903	1000	0	0	0	0
FBtr0346904	1000	0	0	0	0
FBtr0346896	1000	0	0	0	0
FBtr0346895	1000	0	0	0	0
FBtr0346894	1000	0	0	0	0
FBtr0346893	1000	0	0	0	0
FBtr0346892	1000	0	0	0	0
FBtr0346891	1000	0	0	0	0
FBtr0346890	1000	0	0	0	0
FBtr0346889	1000	0	0	0	0
FBtr0346888	1000	0	0	0	0
FBtr0301978	1000	0	0	0	0
FBtr0306544	1000	0	0	0	0
FBtr0113733	1000	0	0	0	0
FBtr0306545	1000	0	0	0	0
FBtr0309315	1000	0	0	0	0
FBtr0309314	1000	0	0	0	0
FBtr0300041	1000	0	0	0	0
FBtr0343932	1000	0	0	0	0
FBtr0113726	1000	0	0	0	0
FBtr0113725	1000	0	0	0	0
FBtr0113724	1000	0	0	0	0
FBtr0113723	1000	0	0	0	0
FBtr0113717	1000	0	0	0	0
FBtr0344446	1000	0	0	0	0
FBtr0302542	1000	0	0	0	0
FBtr0302055	1000	0	0	0	0
FBtr0113730	1000	0	0	0	0
FBtr0113727	1000	0	0	0	0
FBtr0309316	1000	0	0	0	0
FBtr0340048	1000	0	0	0	0
FBtr0340047	1000	0	0	0	0
FBtr0300807	1000	0	0	0	0
FBtr0300806	1000	0	0	0	0
FBtr0333740	1000	0	0	0	0
FBtr0332625	1000	0	0	0	0
FBtr0340198	1000	0	0	0	0
FBtr0113769	1000	0	0	0	0
FBtr0340199	1000	0	0	0	0
FBtr0113768	1000	0	0	0	0
FBtr0301133	1000	0	0	0	0
FBtr0301132	1000	0	0	0	0
FBtr0344110	1000	638	-3173.82	-3.17382	-4.97463
FBtr0111192	1000	638	-3173.82	-3.17382	-4.97463
FBtr0111191	1000	638	-3173.82	-3.17382	-4.97463
FBtr0336924	1000	650	-3154.54	-3.15454	-4.85314
FBtr0299903	1000	646	-2968.3	-2.9683	-4.59489
FBtr0111134	1000	649	-2908.31	-2.90831	-4.48122
FBtr0344114	1000	485	-1785.43	-1.78543	-3.6813
FBtr0299926	1000	321	-947.89	-0.94789	-2.95293
FBtr0344113	1000	617	-1592.22	-1.59222	-2.58058
FBtr0344466	1000	517	-405.426	-0.405426	-0.78419
FBtr0344465	1000	517	-405.426	-0.405426	-0.78419
FBtr0344112	1000	517	-405.426	-0.405426	-0.78419
FBtr0344111	1000	517	-405.426	-0.405426	-0.78419
FBtr0302021	1000	517	-405.426	-0.405426	-0.78419
FBtr0302020	1000	517	-405.426	-0.405426	-0.78419
FBtr0301619	1000	517	-405.426	-0.405426	-0.78419
FBtr0301618	1000	517	-405.426	-0.405426	-0.78419
FBtr0111190	1000	578	375.92	0.37592	0.65038
FBtr0111189	1000	578	375.92	0.37592	0.65038
FBtr0111188	1000	632	277.598	0.277598	0.439237
FBtr0343092	1000	632	277.598	0.277598	0.439237
FBtr0346044	1000	593	448.922	0.448922	0.757035
FBtr0111194	1000	523	-233.875	-0.233875	-0.44718
FBtr0332615	1000	447	13.389	0.013389	0.0299529
FBtr0112536	1000	548	-112.964	-0.112964	-0.206138
FBtr0310113	1000	583	-403.935	-0.403935	-0.692856
FBtr0310112	1000	583	-403.935	-0.403935	-0.692856
FBtr0304314	1000	342	391.377	0.391377	1.14438
FBtr0304313	1000	350	403.137	0.403137	1.15182
FBtr0333178	1000	646	1163.66	1.16366	1.80133
FBtr0333177	1000	646	1163.66	1.16366	1.80133
FBtr0333181	1000	486	-434.395	-0.434395	-0.893817
FBtr0333179	1000	486	-434.395	-0.434395	-0.893817
FBtr0100538	1000	486	-434.395	-0.434395	-0.893817
FBtr0077342	1000	486	-434.395	-0.434395	-0.893817
FBtr0333180	1000	602	-1215.14	-1.21514	-2.01851
FBtr0333182	1000	486	-434.395	-0.434395	-0.893817
FBtr0077343	1000	375	107.64	0.10764	0.28704
FBtr0345959	1000	643	-41.001	-0.041001	-0.0637651
FBtr0335051	1000	645	-241.623	-0.241623	-0.374609
FBtr0344073	1000	650	2316.9	2.3169	3.56446
FBtr0077362	1000	625	181.45	0.18145	0.29032
FBtr0077361	1000	600	312.093	0.312093	0.520154
FBtr0077363	1000	625	-471.001	-0.471001	-0.753602
FBtr0333713	1000	621	-1275.07	-1.27507	-2.05325
